endpoint,message,data.contractID,data.symbol,data.expiration,data.strike,data.type,data.last,data.mark,data.bid,data.bid_size,data.ask,data.ask_size,data.volume,data.open_interest,data.date,data.implied_volatility,data.delta,data.gamma,data.theta,data.vega,data.rho
Historical Options,success,ET240830P00027000,ET,8/30/2024,27,put,0,11.1,10.85,21,11.35,3,0,0,8/20/2024,2.06597,-0.91052,0.02944,-0.14836,0.0043,-0.00705
Historical Options,success,ET240830C00027500,ET,8/30/2024,27.5,call,0,0.01,0,0,0.53,213,0,0,8/20/2024,1.31233,0.00912,0.00705,-0.01573,0.00065,0.00004
Historical Options,success,ET240830P00027500,ET,8/30/2024,27.5,put,0,12.38,11.2,22,13.55,6,0,0,8/20/2024,3.31716,-0.75879,0.03535,-0.48856,0.00829,-0.00673
Historical Options,success,ET240830C00028000,ET,8/30/2024,28,call,0,0.01,0,0,0.53,233,0,0,8/20/2024,1.34983,0.0089,0.00671,-0.01583,0.00064,0.00004
Historical Options,success,ET240830P00028000,ET,8/30/2024,28,put,0,12.32,10.85,2,13.8,2,0,0,8/20/2024,2.60331,-0.85796,0.03248,-0.26997,0.00598,-0.00715
Historical Options,success,ET240830C00028500,ET,8/30/2024,28.5,call,0,0.01,0,0,0.53,176,0,0,8/20/2024,1.38657,0.0087,0.0064,-0.01594,0.00063,0.00004
Historical Options,success,ET240830P00028500,ET,8/30/2024,28.5,put,0,12.07,11.4,39,12.75,23,0,0,8/20/2024,1.1302,-1,0,0.01517,0,-0.0078
Historical Options,success,ET240830C00029000,ET,8/30/2024,29,call,0,0.01,0,0,0.53,221,0,0,8/20/2024,1.42239,0.00851,0.00612,-0.01604,0.00062,0.00003
Historical Options,success,ET240830P00029000,ET,8/30/2024,29,put,0,13.77,12.85,22,14.7,21,0,0,8/20/2024,3.36518,-0.78226,0.0329,-0.4665,0.00782,-0.00721
Historical Options,success,ET240830C00029500,ET,8/30/2024,29.5,call,0,0.01,0,0,0.53,238,0,0,8/20/2024,1.4576,0.00834,0.00587,-0.01615,0.0006,0.00003
Historical Options,success,ET240830P00029500,ET,8/30/2024,29.5,put,0,13.23,11.4,2,15.05,12,0,0,8/20/2024,1.22106,-1,0,0.0157,0,-0.00807
Historical Options,success,ET240830C00030000,ET,8/30/2024,30,call,0.01,0.01,0,0,0.15,140,0,2,8/20/2024,1.49205,0.00818,0.00564,-0.01624,0.00059,0.00003
Historical Options,success,ET240830P00030000,ET,8/30/2024,30,put,0,13.95,12.9,41,15,21,0,0,8/20/2024,1.86354,-0.96904,0.0141,-0.04741,0.00186,-0.00809
Historical Options,success,ET240906C00005000,ET,9/6/2024,5,call,0,11.07,8.95,1,13.2,1,0,0,8/20/2024,0.61406,1,0,-0.00266,0,0.00232
Historical Options,success,ET240906P00005000,ET,9/6/2024,5,put,0,0.01,0,0,0.53,398,0,0,8/20/2024,2.21825,-0.00366,0.00142,-0.00899,0.00038,-0.00003
Historical Options,success,ET240906C00007000,ET,9/6/2024,7,call,0,9.8,8.6,36,11,20,0,0,8/20/2024,3.91242,0.92053,0.01091,-0.218,0.00513,0.00232
Historical Options,success,ET240906P00007000,ET,9/6/2024,7,put,0,0.01,0,0,0.53,390,0,0,8/20/2024,1.61049,-0.00508,0.00263,-0.00874,0.00051,-0.00004
Historical Options,success,ET240906C00008000,ET,9/6/2024,8,call,0,8.88,7.65,24,10.1,21,0,0,8/20/2024,3.52798,0.90307,0.01403,-0.22817,0.00595,0.00262
Historical Options,success,ET240906P00008000,ET,9/6/2024,8,put,0,0.01,0,0,0.53,166,0,0,8/20/2024,1.3698,-0.00598,0.00357,-0.00858,0.00059,-0.00005
Historical Options,success,ET240906C00009000,ET,9/6/2024,9,call,0,7.05,6.4,35,7.7,21,0,0,8/20/2024,0.39198,1,0,-0.00479,0,0.00418
Historical Options,success,ET240906P00009000,ET,9/6/2024,9,put,0,0.01,0,0,0.55,386,0,0,8/20/2024,1.15685,-0.00706,0.0049,-0.00838,0.00068,-0.00006
Historical Options,success,ET240906C00010000,ET,9/6/2024,10,call,0,6.1,5.45,34,6.75,21,0,0,8/20/2024,1.02164,0.9884,0.00856,-0.01674,0.00105,0.00455
Historical Options,success,ET240906P00010000,ET,9/6/2024,10,put,0,0.01,0,0,0.23,192,0,0,8/20/2024,0.96508,-0.00841,0.00685,-0.00815,0.00079,-0.00007
Historical Options,success,ET240906C00010500,ET,9/6/2024,10.5,call,0,6.38,5.55,25,7.2,1,0,0,8/20/2024,2.44797,0.85842,0.02643,-0.20823,0.00777,0.00345
Historical Options,success,ET240906P00010500,ET,9/6/2024,10.5,put,0,0.01,0,0,0.24,178,0,0,8/20/2024,0.87576,-0.00923,0.00819,-0.00802,0.00086,-0.00007
Historical Options,success,ET240906C00011000,ET,9/6/2024,11,call,0,5.65,4.05,34,7.25,20,0,0,8/20/2024,1.96933,0.86624,0.03161,-0.1625,0.00748,0.00385
Historical Options,success,ET240906P00011000,ET,9/6/2024,11,put,0,0.01,0,0,0.24,158,0,0,8/20/2024,0.78994,-0.01018,0.00989,-0.00786,0.00094,-0.00008
Historical Options,success,ET240906C00011500,ET,9/6/2024,11.5,call,0,4.6,4.55,23,4.65,11,0,0,8/20/2024,0.72134,0.98743,0.01301,-0.01473,0.00113,0.00524
Historical Options,success,ET240906P00011500,ET,9/6/2024,11.5,put,0,0.01,0,0,0.24,181,0,0,8/20/2024,0.70747,-0.0113,0.01209,-0.0077,0.00103,-0.00009
Historical Options,success,ET240906C00012000,ET,9/6/2024,12,call,0,5.15,4.05,23,6.25,22,0,0,8/20/2024,2.20011,0.80411,0.03626,-0.23046,0.00958,0.00362
Historical Options,success,ET240906P00012000,ET,9/6/2024,12,put,0,0.01,0,0,0.23,209,0,0,8/20/2024,0.6279,-0.01265,0.01503,-0.00753,0.00113,-0.0001
Historical Options,success,ET240906C00012500,ET,9/6/2024,12.5,call,0,3.6,3.55,23,3.65,9,0,0,8/20/2024,0.54253,0.98679,0.01805,-0.01338,0.00118,0.0057
Historical Options,success,ET240906P00012500,ET,9/6/2024,12.5,put,0,0.01,0,0,0.24,231,0,0,8/20/2024,0.55061,-0.01429,0.01903,-0.00731,0.00126,-0.00011
Historical Options,success,ET240906C00013000,ET,9/6/2024,13,call,2.9,3.12,3.05,26,3.2,20,0,0,8/20/2024,0.56357,0.96556,0.03904,-0.02259,0.00264,0.00577
Historical Options,success,ET240906P00013000,ET,9/6/2024,13,put,0,0.01,0,0,0.04,8,0,0,8/20/2024,0.47546,-0.01636,0.02476,-0.00707,0.00141,-0.00013
Historical Options,success,ET240906C00013500,ET,9/6/2024,13.5,call,2.96,3.56,2.37,25,4.75,3,0,1,8/20/2024,1.58656,0.75351,0.05735,-0.19074,0.01093,0.00398
Historical Options,success,ET240906P00013500,ET,9/6/2024,13.5,put,0,0.01,0,0,0.24,328,0,0,8/20/2024,0.40214,-0.0191,0.0334,-0.0068,0.00161,-0.00015
Historical Options,success,ET240906C00014000,ET,9/6/2024,14,call,1.5,2.12,1.99,23,2.25,11,0,1,8/20/2024,0.38979,0.95575,0.06921,-0.02061,0.00324,0.00616
Historical Options,success,ET240906P00014000,ET,9/6/2024,14,put,0,0.12,0.01,21,0.24,1687,0,2100,8/20/2024,0.57363,-0.11686,0.09875,-0.04084,0.0068,-0.00093
Historical Options,success,ET240906C00014500,ET,9/6/2024,14.5,call,0,1.85,1.59,22,2.1,22,0,0,8/20/2024,0.62149,0.80162,0.12933,-0.0703,0.00966,0.00513
Historical Options,success,ET240906P00014500,ET,9/6/2024,14.5,put,0,0.03,0.01,22,0.04,510,0,16,8/20/2024,0.32059,-0.06088,0.10844,-0.01384,0.00418,-0.00047
Historical Options,success,ET240906C00015000,ET,9/6/2024,15,call,1.24,1.14,0.92,45,1.35,33,5,38,8/20/2024,0.25977,0.90153,0.19274,-0.02388,0.00601,0.00621
Historical Options,success,ET240906P00015000,ET,9/6/2024,15,put,0,0.21,0.01,51,0.41,2581,0,41,8/20/2024,0.45519,-0.22081,0.18807,-0.04825,0.01028,-0.00175
Historical Options,success,ET240906C00015500,ET,9/6/2024,15.5,call,0.69,0.66,0.63,84,0.69,334,2,67,8/20/2024,0.18965,0.82851,0.38714,-0.0247,0.00882,0.00589
Historical Options,success,ET240906P00015500,ET,9/6/2024,15.5,put,0.04,0.04,0.03,325,0.06,996,6,190,8/20/2024,0.16358,-0.13712,0.38707,-0.01216,0.00761,-0.00104
Historical Options,success,ET240906C00016000,ET,9/6/2024,16,call,0.32,0.27,0.25,1,0.28,226,19,841,8/20/2024,0.15702,0.57951,0.71842,-0.02766,0.01355,0.00421
Historical Options,success,ET240906P00016000,ET,9/6/2024,16,put,0.12,0.15,0.11,339,0.19,20,6,210,8/20/2024,0.14209,-0.41358,0.79101,-0.01697,0.0135,-0.00316
Historical Options,success,ET240906C00016500,ET,9/6/2024,16.5,call,0.05,0.06,0.03,1,0.08,63,194,2861,8/20/2024,0.14224,0.21644,0.59498,-0.01734,0.01017,0.00159
Historical Options,success,ET240906P00016500,ET,9/6/2024,16.5,put,0.44,0.45,0.41,863,0.49,20,56,80,8/20/2024,0.13309,-0.79961,0.60762,-0.0068,0.00971,-0.00619
Historical Options,success,ET240906C00017000,ET,9/6/2024,17,call,0.02,0.02,0.01,20,0.03,20,168,1980,8/20/2024,0.17318,0.07539,0.23676,-0.00979,0.00493,0.00055
Historical Options,success,ET240906P00017000,ET,9/6/2024,17,put,0,1.29,0.89,23,1.7,21,0,0,8/20/2024,0.53369,-0.66083,0.1979,-0.06635,0.01269,-0.00554
Historical Options,success,ET240906C00017500,ET,9/6/2024,17.5,call,0.01,0.01,0,0,0.1,1166,164,389,8/20/2024,0.21083,0.03516,0.10613,-0.00638,0.00269,0.00026
Historical Options,success,ET240906P00017500,ET,9/6/2024,17.5,put,0,1.44,1,2,1.87,1,0,0,8/20/2024,0.28812,-0.9049,0.16939,-0.00962,0.00586,-0.00744
Historical Options,success,ET240906C00018000,ET,9/6/2024,18,call,0.01,0.01,0,0,0.71,2706,116,149,8/20/2024,0.26769,0.02858,0.07044,-0.00675,0.00227,0.00021
Historical Options,success,ET240906P00018000,ET,9/6/2024,18,put,0,1.95,1.49,1,2.41,1,0,0,8/20/2024,0.37821,-0.90757,0.12635,-0.0145,0.00574,-0.0077
Historical Options,success,ET240906C00018500,ET,9/6/2024,18.5,call,0.01,0.01,0,0,0.66,3238,0,118,8/20/2024,0.3212,0.02442,0.05148,-0.00705,0.00199,0.00018
Historical Options,success,ET240906P00018500,ET,9/6/2024,18.5,put,0,2.67,2.39,21,2.95,21,0,0,8/20/2024,0.72485,-0.79105,0.11438,-0.0693,0.00996,-0.00716
Historical Options,success,ET240906C00019000,ET,9/6/2024,19,call,0.01,0.01,0,0,0.71,2840,8,162,8/20/2024,0.37181,0.02149,0.03992,-0.0073,0.00178,0.00016
Historical Options,success,ET240906P00019000,ET,9/6/2024,19,put,0,3.9,2.89,22,4.9,1,0,0,8/20/2024,1.43626,-0.64779,0.07458,-0.19077,0.01287,-0.00666
Historical Options,success,ET240906C00019500,ET,9/6/2024,19.5,call,0.02,0.01,0,0,0.75,2766,0,76,8/20/2024,0.42028,0.01936,0.03234,-0.00753,0.00163,0.00014
Historical Options,success,ET240906P00019500,ET,9/6/2024,19.5,put,0,3.42,3.35,23,3.5,14,0,0,8/20/2024,0.49817,-0.95804,0.05188,-0.00658,0.00311,-0.00876
Historical Options,success,ET240906C00020000,ET,9/6/2024,20,call,0.01,0.01,0,0,0.75,619,0,5,8/20/2024,0.46647,0.01767,0.02695,-0.00771,0.00151,0.00013
Historical Options,success,ET240906P00020000,ET,9/6/2024,20,put,0,4.17,3.85,23,4.5,22,0,0,8/20/2024,0.95807,-0.82786,0.07682,-0.08163,0.00884,-0.00813
Historical Options,success,ET240906C00020500,ET,9/6/2024,20.5,call,0,0.01,0,0,0.75,2763,0,0,8/20/2024,0.51098,0.01635,0.02302,-0.00789,0.00141,0.00012
Historical Options,success,ET240906P00020500,ET,9/6/2024,20.5,put,0,4.42,4.35,26,4.5,13,0,0,8/20/2024,0.60915,-0.96181,0.0393,-0.00822,0.00288,-0.00925
Historical Options,success,ET240906C00021000,ET,9/6/2024,21,call,0.01,0.01,0,0,0.95,2800,9,9,8/20/2024,0.55366,0.01523,0.02,-0.00803,0.00133,0.00011
Historical Options,success,ET240906P00021000,ET,9/6/2024,21,put,0,5.53,4.85,26,6.2,21,0,0,8/20/2024,1.46324,-0.75286,0.06228,-0.16256,0.01095,-0.00821
Historical Options,success,ET240906C00021500,ET,9/6/2024,21.5,call,0,0.01,0,0,0.68,2830,0,0,8/20/2024,0.59497,0.01432,0.01765,-0.00817,0.00126,0.0001
Historical Options,success,ET240906P00021500,ET,9/6/2024,21.5,put,0,6,5.35,23,6.65,22,0,0,8/20/2024,1.50714,-0.76627,0.05865,-0.16205,0.01062,-0.00853
Historical Options,success,ET240906C00022000,ET,9/6/2024,22,call,0,0.01,0,0,0.62,201,0,0,8/20/2024,0.63491,0.01355,0.01576,-0.00831,0.0012,0.0001
Historical Options,success,ET240906P00022000,ET,9/6/2024,22,put,0,5.92,5.85,26,6,20,0,0,8/20/2024,0.76341,-0.96506,0.02916,-0.0105,0.00267,-0.00998
Historical Options,success,ET240906C00022500,ET,9/6/2024,22.5,call,0,0.01,0,0,0.61,612,0,0,8/20/2024,0.67347,0.01287,0.01422,-0.00842,0.00115,0.00009
Historical Options,success,ET240906P00022500,ET,9/6/2024,22.5,put,0,7.42,6.35,23,8.5,1,0,0,8/20/2024,2.01795,-0.70911,0.04901,-0.24736,0.01188,-0.00876
Historical Options,success,ET240906C00023000,ET,9/6/2024,23,call,0,0.01,0,0,0.58,204,0,0,8/20/2024,0.71097,0.01229,0.01294,-0.00854,0.00111,0.00009
Historical Options,success,ET240906P00023000,ET,9/6/2024,23,put,0,7.65,6.3,40,9,21,0,0,8/20/2024,1.84753,-0.75653,0.04893,-0.20482,0.01086,-0.00922
Historical Options,success,ET240906C00024000,ET,9/6/2024,24,call,0,0.01,0,0,0.56,137,0,0,8/20/2024,0.78247,0.01131,0.01094,-0.00873,0.00103,0.00008
Historical Options,success,ET240906P00024000,ET,9/6/2024,24,put,0,8.43,6.85,33,10,6,0,0,8/20/2024,1.75317,-0.80676,0.04512,-0.16746,0.0095,-0.00996
Historical Options,success,ET240906C00025000,ET,9/6/2024,25,call,0,0.01,0,0,0.54,356,0,0,8/20/2024,0.85015,0.01053,0.00946,-0.00891,0.00097,0.00007
Historical Options,success,ET240906P00025000,ET,9/6/2024,25,put,0,9.15,7.3,34,11,20,0,0,8/20/2024,1.52162,-0.88018,0.03789,-0.10073,0.00693,-0.01085
Historical Options,success,ET240906C00030000,ET,9/6/2024,30,call,0,0.01,0,0,0.53,550,0,0,8/20/2024,1.14267,0.00819,0.00565,-0.00957,0.00078,0.00006
Historical Options,success,ET240906P00030000,ET,9/6/2024,30,put,0,14.05,12.15,1,15.95,1,0,0,8/20/2024,1.78061,-0.92328,0.02334,-0.08003,0.00499,-0.01345
Historical Options,success,ET240913C00005000,ET,9/13/2024,5,call,0,10.45,9.25,36,11.65,22,0,0,8/20/2024,0.44212,1,0,-0.00266,0,0.00328
Historical Options,success,ET240913P00005000,ET,9/13/2024,5,put,0,0.01,0,0,0.53,383,0,0,8/20/2024,1.86841,-0.00365,0.00142,-0.00636,0.00045,-0.00005
Historical Options,success,ET240913C00007000,ET,9/13/2024,7,call,0,9.88,8.6,24,11.15,21,0,0,8/20/2024,3.41411,0.91778,0.01079,-0.16485,0.00625,0.0032
Historical Options,success,ET240913P00007000,ET,9/13/2024,7,put,0,0.01,0,0,0.52,378,0,0,8/20/2024,1.35699,-0.00508,0.00262,-0.00618,0.0006,-0.00006
Historical Options,success,ET240913C00008000,ET,9/13/2024,8,call,0,8.88,7.6,24,10.15,15,0,0,8/20/2024,2.96107,0.90356,0.01402,-0.16148,0.00704,0.0037
Historical Options,success,ET240913P00008000,ET,9/13/2024,8,put,0,0.01,0,0,0.53,659,0,0,8/20/2024,1.15441,-0.00597,0.00356,-0.00606,0.0007,-0.00007
Historical Options,success,ET240913C00009000,ET,9/13/2024,9,call,0,7.33,5.65,35,9,21,0,0,8/20/2024,1.74357,0.93658,0.01732,-0.07203,0.00512,0.00507
Historical Options,success,ET240913P00009000,ET,9/13/2024,9,put,0,0.01,0,0,0.54,683,0,0,8/20/2024,0.97514,-0.00704,0.00488,-0.00592,0.00081,-0.00008
Historical Options,success,ET240913C00010000,ET,9/13/2024,10,call,5.97,6.2,6.05,21,6.35,23,0,3,8/20/2024,1.21142,0.95465,0.01912,-0.04105,0.00393,0.006
Historical Options,success,ET240913P00010000,ET,9/13/2024,10,put,0,0.01,0,0,0.44,421,0,0,8/20/2024,0.81387,-0.0084,0.00682,-0.00575,0.00094,-0.0001
Historical Options,success,ET240913C00010500,ET,9/13/2024,10.5,call,0,5.75,3.75,1,7.75,5,0,0,8/20/2024,1.21157,0.93754,0.02464,-0.0516,0.00506,0.00612
Historical Options,success,ET240913P00010500,ET,9/13/2024,10.5,put,0,0.01,0,0,0.24,348,0,0,8/20/2024,0.73856,-0.00921,0.00815,-0.00565,0.00102,-0.0001
Historical Options,success,ET240913C00011000,ET,9/13/2024,11,call,0,6.03,5.05,22,7,1,0,0,8/20/2024,2.04768,0.8389,0.02898,-0.16069,0.01007,0.00489
Historical Options,success,ET240913P00011000,ET,9/13/2024,11,put,0,0.01,0,0,0.05,76,0,0,8/20/2024,0.66646,-0.01016,0.00985,-0.00555,0.00111,-0.00011
Historical Options,success,ET240913C00011500,ET,9/13/2024,11.5,call,0,5.33,3.9,33,6.75,7,0,0,8/20/2024,1.69616,0.83975,0.03487,-0.13372,0.01003,0.00536
Historical Options,success,ET240913P00011500,ET,9/13/2024,11.5,put,0,0.01,0,0,0.75,170,0,0,8/20/2024,0.5971,-0.01128,0.01204,-0.00543,0.00122,-0.00013
Historical Options,success,ET240913C00012000,ET,9/13/2024,12,call,0,4.45,2.9,1,6,1,0,0,8/20/2024,1.16172,0.87265,0.04359,-0.08097,0.00859,0.00629
Historical Options,success,ET240913P00012000,ET,9/13/2024,12,put,0,0.01,0,0,0.75,794,0,0,8/20/2024,0.53003,-0.01261,0.01494,-0.0053,0.00134,-0.00014
Historical Options,success,ET240913C00012500,ET,9/13/2024,12.5,call,0,4.03,3.55,23,4.5,21,0,0,8/20/2024,1.12971,0.84662,0.05086,-0.08882,0.00975,0.00629
Historical Options,success,ET240913P00012500,ET,9/13/2024,12.5,put,0,0.01,0,0,0.26,253,0,100,8/20/2024,0.4651,-0.01425,0.01892,-0.00515,0.00149,-0.00016
Historical Options,success,ET240913C00013000,ET,9/13/2024,13,call,0,3.84,2.43,1,5.25,20,0,0,8/20/2024,1.28855,0.79262,0.05391,-0.12017,0.01178,0.00585
Historical Options,success,ET240913P00013000,ET,9/13/2024,13,put,0,0.01,0,0,0.26,125,0,0,8/20/2024,0.40183,-0.0163,0.02458,-0.00497,0.00167,-0.00018
Historical Options,success,ET240913C00013500,ET,9/13/2024,13.5,call,0,2.74,2.59,21,2.89,12,0,0,8/20/2024,0.59085,0.89343,0.07554,-0.0402,0.00757,0.00763
Historical Options,success,ET240913P00013500,ET,9/13/2024,13.5,put,0,0.01,0,0,0.68,589,0,5,8/20/2024,0.3401,-0.019,0.03309,-0.00477,0.00191,-0.00021
Historical Options,success,ET240913C00014000,ET,9/13/2024,14,call,0,1.64,0.95,34,2.33,23,0,0,8/20/2024,0.08235,1,0,-0.00744,0,0.00917
Historical Options,success,ET240913P00014000,ET,9/13/2024,14,put,0,0.12,0.01,14,0.22,896,0,5,8/20/2024,0.48537,-0.11637,0.09793,-0.02869,0.00806,-0.00131
Historical Options,success,ET240913C00014500,ET,9/13/2024,14.5,call,1.66,1.65,1.23,38,2.06,21,3,1,8/20/2024,0.28934,0.92807,0.11506,-0.01949,0.00565,0.00872
Historical Options,success,ET240913P00014500,ET,9/13/2024,14.5,put,0,0.03,0.01,320,0.04,523,0,1,8/20/2024,0.27196,-0.06052,0.10709,-0.00968,0.00494,-0.00066
Historical Options,success,ET240913C00015000,ET,9/13/2024,15,call,1.52,1.17,1.13,20,1.2,8,0,2,8/20/2024,0.24025,0.88416,0.1972,-0.02162,0.00804,0.00857
Historical Options,success,ET240913P00015000,ET,9/13/2024,15,put,0,0.11,0.01,337,0.21,1257,0,128,8/20/2024,0.29757,-0.1638,0.20161,-0.02156,0.01017,-0.0018
Historical Options,success,ET240913C00015500,ET,9/13/2024,15.5,call,1,1.1,0.66,6,1.55,495,0,148,8/20/2024,0.46784,0.6499,0.19227,-0.05925,0.01526,0.00614
Historical Options,success,ET240913P00015500,ET,9/13/2024,15.5,put,0.06,0.06,0.03,670,0.08,414,5,284,8/20/2024,0.16083,-0.16698,0.37768,-0.01114,0.0103,-0.0018
Historical Options,success,ET240913C00016000,ET,9/13/2024,16,call,0.32,0.3,0.28,59,0.32,18,143,2373,8/20/2024,0.14513,0.58447,0.65246,-0.02257,0.01606,0.00597
Historical Options,success,ET240913P00016000,ET,9/13/2024,16,put,0.16,0.17,0.15,25,0.19,172,3,115,8/20/2024,0.13629,-0.41105,0.69303,-0.01299,0.01602,-0.00445
Historical Options,success,ET240913C00016500,ET,9/13/2024,16.5,call,0.13,0.08,0.06,132,0.1,34,91,9962,8/20/2024,0.13263,0.24995,0.58172,-0.01529,0.01309,0.00259
Historical Options,success,ET240913P00016500,ET,9/13/2024,16.5,put,0.47,0.47,0.43,34,0.51,64,5,13,8/20/2024,0.13843,-0.74053,0.5684,-0.00746,0.01334,-0.00813
Historical Options,success,ET240913C00017000,ET,9/13/2024,17,call,0.02,0.03,0.01,20,0.05,366,17,398,8/20/2024,0.15901,0.09874,0.26555,-0.00949,0.00716,0.00102
Historical Options,success,ET240913P00017000,ET,9/13/2024,17,put,0,1.25,0.76,23,1.75,10,0,0,8/20/2024,0.43065,-0.66573,0.20525,-0.04272,0.01499,-0.00785
Historical Options,success,ET240913C00017500,ET,9/13/2024,17.5,call,0.02,0.02,0.01,27,0.03,7,30,132,8/20/2024,0.20077,0.05773,0.13978,-0.00775,0.00476,0.0006
Historical Options,success,ET240913P00017500,ET,9/13/2024,17.5,put,0,2.25,1.04,1,3.45,1,0,0,8/20/2024,0.8532,-0.6053,0.10956,-0.09647,0.01585,-0.00787
Historical Options,success,ET240913C00018000,ET,9/13/2024,18,call,0.01,0.01,0,0,0.73,1001,0,40,8/20/2024,0.22364,0.02879,0.0714,-0.00485,0.00271,0.0003
Historical Options,success,ET240913P00018000,ET,9/13/2024,18,put,0,2.15,1.68,23,2.63,5,0,0,8/20/2024,0.53201,-0.77097,0.13827,-0.04272,0.01248,-0.00956
Historical Options,success,ET240913C00018500,ET,9/13/2024,18.5,call,0.02,0.01,0,0,0.09,739,10,48,8/20/2024,0.26861,0.02452,0.05199,-0.00504,0.00237,0.00025
Historical Options,success,ET240913P00018500,ET,9/13/2024,18.5,put,0,3.24,2.38,20,4.1,13,0,0,8/20/2024,1.03033,-0.65172,0.08714,-0.11199,0.01523,-0.00901
Historical Options,success,ET240913C00019000,ET,9/13/2024,19,call,0.02,0.01,0,0,0.75,1374,0,186,8/20/2024,0.31129,0.02158,0.04028,-0.00521,0.00213,0.00022
Historical Options,success,ET240913P00019000,ET,9/13/2024,19,put,0,2.94,2.89,20,2.99,9,0,0,8/20/2024,0.44528,-0.9169,0.08343,-0.01192,0.0063,-0.01162
Historical Options,success,ET240913C00019500,ET,9/13/2024,19.5,call,0.01,0.01,0,0,0.73,947,0,352,8/20/2024,0.35214,0.01944,0.0326,-0.00537,0.00195,0.0002
Historical Options,success,ET240913P00019500,ET,9/13/2024,19.5,put,0,4.33,3.35,22,5.3,3,0,0,8/20/2024,1.2509,-0.66777,0.07049,-0.13422,0.01495,-0.0099
Historical Options,success,ET240913C00020000,ET,9/13/2024,20,call,0,0.01,0,0,0.75,738,0,0,8/20/2024,0.39101,0.01773,0.02714,-0.0055,0.0018,0.00018
Historical Options,success,ET240913P00020000,ET,9/13/2024,20,put,0,3.92,3.85,22,4,9,0,0,8/20/2024,0.51387,-0.94209,0.05475,-0.00849,0.00477,-0.01253
Historical Options,success,ET240913C00020500,ET,9/13/2024,20.5,call,0,0.01,0,0,0.75,701,0,0,8/20/2024,0.42851,0.0164,0.02316,-0.00562,0.00168,0.00017
Historical Options,success,ET240913P00020500,ET,9/13/2024,20.5,put,0,4.42,4.35,21,4.5,2,0,0,8/20/2024,0.56296,-0.94458,0.04827,-0.00929,0.00461,-0.01288
Historical Options,success,ET240913C00021000,ET,9/13/2024,21,call,0,0.01,0,0,0.75,730,0,0,8/20/2024,0.46449,0.01528,0.02012,-0.00572,0.00158,0.00015
Historical Options,success,ET240913P00021000,ET,9/13/2024,21,put,0,4.92,4.85,22,5,21,0,0,8/20/2024,0.61037,-0.94662,0.04322,-0.01004,0.00447,-0.01323
Historical Options,success,ET240913C00021500,ET,9/13/2024,21.5,call,0,0.01,0,0,0.75,723,0,0,8/20/2024,0.49924,0.01436,0.01774,-0.00582,0.0015,0.00015
Historical Options,success,ET240913P00021500,ET,9/13/2024,21.5,put,0,6.35,5.35,22,7.35,1,0,0,8/20/2024,1.54114,-0.70254,0.05457,-0.15775,0.01426,-0.01159
Historical Options,success,ET240913C00022500,ET,9/13/2024,22.5,call,0,0.01,0,0,0.75,407,0,0,8/20/2024,0.5654,0.01291,0.01429,-0.006,0.00137,0.00013
Historical Options,success,ET240913P00022500,ET,9/13/2024,22.5,put,0,6.47,6.35,21,6.6,14,0,0,8/20/2024,0.84374,-0.92423,0.04106,-0.02634,0.00588,-0.01401
Historical Options,success,ET240913C00025000,ET,9/13/2024,25,call,0,0.01,0,0,0.66,675,0,0,8/20/2024,0.71402,0.01055,0.00949,-0.00633,0.00115,0.0001
Historical Options,success,ET240913P00025000,ET,9/13/2024,25,put,0,9.52,8.85,40,10.2,2,0,0,8/20/2024,1.66781,-0.79182,0.04175,-0.1379,0.01181,-0.01462
Historical Options,success,ET240913C00030000,ET,9/13/2024,30,call,0,0.01,0,0,0.54,382,0,0,8/20/2024,0.96036,0.0082,0.00566,-0.0068,0.00092,0.00008
Historical Options,success,ET240913P00030000,ET,9/13/2024,30,put,0,14.85,13.85,22,15.85,21,0,0,8/20/2024,2.35651,-0.76613,0.03158,-0.2117,0.01262,-0.01785
Historical Options,success,ET240920C00003000,ET,9/20/2024,3,call,0,13.3,12.1,53,14.5,22,0,0,8/20/2024,3.94961,0.97918,0.00271,-0.05582,0.00235,0.00206
